sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_no_pass2_00023,no_pass2,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2686,0.2591,0.0,0.0,44.5,9.049,1,image+text
synth_no_pass2_00024,no_pass2,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red,0.5001,0.4904,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00025,no_pass2,Is the circle on the left or right side?,is the circle on the left side,right | right | right,False,0.0,1.0,1.0,True,1,is the circle on the left side,is the circle on the left side,left,0.4658,0.4559,0.0,0.0,42.5,9.049,1,image+text
synth_no_pass2_00026,no_pass2,Is the background color light or dark?,dark,light | light | light,False,0.0,1.0,1.0,True,1,dark,dark,dark,0.2283,0.2173,0.0,0.0,42.0,9.049,1,image+text
synth_no_pass2_00027,no_pass2,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark,0.269,0.2593,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00028,no_pass2,What is the dominant color in this image?,red is the dominant color in this image,red | red | red,True,1.0,1.0,1.0,False,1,red is the dominant color in this image,red is the dominant color in this image,red,0.5015,0.4919,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00029,no_pass2,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.2676,0.2583,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00030,no_pass2,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2666,0.2568,0.0,0.0,43.0,9.049,1,image+text
synth_no_pass2_00031,no_pass2,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,green,0.5026,0.4927,0.0,0.0,39.0,9.049,1,image+text
synth_no_pass2_00032,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2712,0.2609,0.0,0.0,40.0,9.049,1,image+text
synth_no_pass2_00033,no_pass2,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.3158,0.3062,0.0,0.0,43.5,9.049,1,image+text
synth_no_pass2_00034,no_pass2,What is the dominant color in this image?,cyan,cyan | cyan | blue,True,0.6667,1.0,1.0,False,1,cyan,cyan,cyan,0.3159,0.3058,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00035,no_pass2,Is the background color light or dark?,light blue,light | light | medium,False,0.0,1.0,1.0,True,1,light blue,light blue,blue,0.2391,0.2297,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00036,no_pass2,What is the dominant color in this image?,a blue background,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,a blue background,a blue background,blue,0.3202,0.3099,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00037,no_pass2,Is there a green shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.2732,0.2637,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00038,no_pass2,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,1.0,1.0,True,1,a circle on the left side,a circle on the left side,left,0.502,0.4915,0.0,0.0,38.5,9.049,1,image+text
synth_no_pass2_00039,no_pass2,Is the circle on the left or right side?,is the circle on the left side,left | left | left,True,1.0,1.0,1.0,False,1,is the circle on the left side,is the circle on the left side,left,0.4535,0.4437,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00040,no_pass2,What is the dominant color in this image?,burgundy,maroon | maroon | dark red,False,0.0,1.0,1.0,True,1,burgundy,burgundy,burgundy,0.4351,0.425,0.0,0.0,39.0,9.049,1,image+text
synth_no_pass2_00041,no_pass2,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color in this image is purple,purple,0.5063,0.4965,0.0,0.0,38.5,9.049,1,image+text
synth_no_pass2_00042,no_pass2,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,dominant color in this image,0.4162,0.4059,0.0,0.0,38.5,9.049,1,image+text
synth_no_pass2_00043,no_pass2,What is the dominant color in this image?,the dominant color in this image is blue,teal | teal | cyan | blue-green,False,0.0,1.0,1.0,True,1,the dominant color in this image is blue,the dominant color in this image is blue,blue,0.5064,0.4966,0.0,0.0,38.5,9.049,1,image+text
synth_no_pass2_00044,no_pass2,Is the background color light or dark?,a dark background,dark | dark | medium,True,0.6667,1.0,1.0,False,1,a dark background,a dark background,dark,0.3364,0.3268,0.0,0.0,40.0,9.049,1,image+text
synth_no_pass2_00045,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.273,0.2636,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00046,no_pass2,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark,0.2721,0.2621,0.0,0.0,44.5,9.049,1,image+text
synth_no_pass2_00047,no_pass2,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,dominant color in this image,0.4101,0.4,0.0,0.0,43.0,9.049,1,image+text
synth_no_pass2_00048,no_pass2,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.3146,0.3054,0.0,0.0,40.5,9.049,1,image+text
synth_no_pass2_00049,no_pass2,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,green,0.3614,0.3519,0.0,0.0,42.0,9.049,1,image+text
synth_no_pass2_00050,no_pass2,Is there a purple shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2862,0.2766,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00051,no_pass2,Is there a green shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.272,0.262,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00052,no_pass2,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.3636,0.3538,0.0,0.0,43.0,9.049,1,image+text
synth_no_pass2_00053,no_pass2,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3161,0.3065,0.0,0.0,45.5,9.049,1,image+text
synth_no_pass2_00054,no_pass2,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.3154,0.3059,0.0,0.0,45.0,9.049,1,image+text
synth_no_pass2_00055,no_pass2,What color is the background?,the background is white,cream | white | beige,True,0.3333,1.0,1.0,False,1,the background is white,the background is white,white,0.3185,0.3087,0.0,0.0,45.0,9.049,1,image+text
synth_no_pass2_00056,no_pass2,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,1.0,1.0,True,1,a large rectangle,a large rectangle,large rectangle,0.3171,0.3074,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00057,no_pass2,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.3184,0.3089,0.0,0.0,43.5,9.049,1,image+text
synth_no_pass2_00058,no_pass2,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3158,0.3062,0.0,0.0,42.0,9.049,1,image+text
synth_no_pass2_00059,no_pass2,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue,0.5012,0.4914,0.0,0.0,39.0,9.049,1,image+text
synth_no_pass2_00060,no_pass2,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3347,0.3246,0.0,0.0,40.0,9.049,1,image+text
synth_no_pass2_00061,no_pass2,What is the dominant color in this image?,the dominant color in this image is yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,the dominant color in this image is yellow,the dominant color in this image is yellow,yellow,0.5242,0.5143,0.0,0.0,38.0,9.049,1,image+text
synth_no_pass2_00062,no_pass2,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2697,0.2603,0.0,0.0,35.5,9.049,1,image+text
synth_no_pass2_00063,no_pass2,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,green,0.5077,0.4977,0.0,0.0,42.5,9.049,1,image+text
synth_no_pass2_00064,no_pass2,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,green,0.5069,0.4953,0.0,0.0,38.0,9.049,1,image+text
synth_no_pass2_00065,no_pass2,Is there a purple shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.2703,0.2598,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00066,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2717,0.2623,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00067,no_pass2,Is there a red shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2724,0.2629,0.0,0.0,42.0,9.049,1,image+text
synth_no_pass2_00068,no_pass2,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue,0.5064,0.497,0.0,0.0,42.0,9.049,1,image+text
synth_no_pass2_00069,no_pass2,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3263,0.3163,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00070,no_pass2,What is the dominant color in this image?,the dominant color in this image is green,olive | olive | green | dark green,True,0.6667,1.0,1.0,False,1,the dominant color in this image is green,the dominant color in this image is green,green,0.5042,0.4942,0.0,0.0,40.0,9.049,1,image+text
synth_no_pass2_00071,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.274,0.264,0.0,0.0,40.5,9.049,1,image+text
synth_no_pass2_00072,no_pass2,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,1.0,1.0,True,1,a circle on the left side,a circle on the left side,left,0.5016,0.4915,0.0,0.0,42.5,9.049,1,image+text
synth_no_pass2_00073,no_pass2,What color is the large rectangle?,red,maroon | maroon | dark red,True,0.3333,1.0,1.0,False,1,red,red,red,0.3158,0.3061,0.0,0.0,43.0,9.049,1,image+text
synth_no_pass2_00074,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2882,0.2787,0.0,0.0,42.0,9.049,1,image+text
synth_no_pass2_00075,no_pass2,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2667,0.2573,0.0,0.0,42.5,9.049,1,image+text
synth_no_pass2_00076,no_pass2,What is the dominant color in this image?,the dominant color in this image is blue,teal | teal | cyan | blue-green,False,0.0,1.0,1.0,True,1,the dominant color in this image is blue,the dominant color in this image is blue,blue,0.4926,0.4829,0.0,0.0,43.0,9.049,1,image+text
synth_no_pass2_00077,no_pass2,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.3593,0.3497,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00078,no_pass2,Is the background color light or dark?,a dark background,dark | dark | medium,True,0.6667,1.0,1.0,False,1,a dark background,a dark background,dark,0.3136,0.304,0.0,0.0,46.5,9.049,1,image+text
synth_no_pass2_00079,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.272,0.2627,0.0,0.0,45.0,9.049,1,image+text
synth_no_pass2_00080,no_pass2,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.292,0.2812,0.0,0.0,27.5,9.049,1,image+text
synth_no_pass2_00081,no_pass2,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3173,0.3073,0.0,0.0,31.5,9.049,1,image+text
synth_no_pass2_00082,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2721,0.2624,0.0,0.0,42.5,9.049,1,image+text
synth_no_pass2_00083,no_pass2,What color is the large rectangle?,a yellow square,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,a yellow square,a yellow square,yellow,0.3188,0.3093,0.0,0.0,42.5,9.049,1,image+text
synth_no_pass2_00084,no_pass2,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark,0.2728,0.2629,0.0,0.0,43.0,9.049,1,image+text
synth_no_pass2_00085,no_pass2,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2711,0.2616,0.0,0.0,43.5,9.049,1,image+text
synth_no_pass2_00086,no_pass2,What is the dominant color in this image?,blue is the dominant color in this image,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color in this image,blue is the dominant color in this image,blue,0.5105,0.5008,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00087,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2701,0.2605,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00088,no_pass2,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.363,0.3533,0.0,0.0,45.5,9.049,1,image+text
synth_no_pass2_00089,no_pass2,Is the background color light or dark?,dark,light | light | light,False,0.0,1.0,1.0,True,1,dark,dark,dark,0.2225,0.2127,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00090,no_pass2,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.3624,0.3525,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00091,no_pass2,What color is the large rectangle?,red,maroon | maroon | dark red,True,0.3333,1.0,1.0,False,1,red,red,red,0.3156,0.306,0.0,0.0,44.5,9.049,1,image+text
synth_no_pass2_00092,no_pass2,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.3754,0.3659,0.0,0.0,42.5,9.049,1,image+text
synth_no_pass2_00093,no_pass2,What color is the small circle?,green,olive | olive | green,True,0.3333,1.0,1.0,False,1,green,green,green,0.3116,0.3019,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00094,no_pass2,What color is the background?,navy blue,navy | dark blue | blue,True,0.6667,1.0,1.0,False,1,navy blue,navy blue,blue,0.2206,0.2106,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00095,no_pass2,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.3629,0.3535,0.0,0.0,45.0,9.049,1,image+text
synth_no_pass2_00096,no_pass2,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark,0.2828,0.271,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00097,no_pass2,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.3164,0.307,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00098,no_pass2,Is there a blue shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2872,0.2772,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00099,no_pass2,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.3179,0.3083,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00100,no_pass2,What color is the large rectangle?,the large rectangle is green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,the large rectangle is green,the large rectangle is green,green,0.3858,0.3754,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00101,no_pass2,What color is the large rectangle?,the large rectangle is green,green | green | green,True,1.0,1.0,1.0,False,1,the large rectangle is green,the large rectangle is green,green,0.362,0.352,0.0,0.0,44.5,9.049,1,image+text
synth_no_pass2_00102,no_pass2,What is the dominant color in this image?,the dominant color in this image is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the dominant color in this image is purple,the dominant color in this image is purple,purple,0.5008,0.4907,0.0,0.0,45.0,9.049,1,image+text
synth_no_pass2_00103,no_pass2,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.3167,0.3069,0.0,0.0,44.5,9.049,1,image+text
synth_no_pass2_00104,no_pass2,What color is the large rectangle?,the large rectangle is white,white | white | white,True,1.0,1.0,1.0,False,1,the large rectangle is white,the large rectangle is white,white,0.3664,0.3567,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00105,no_pass2,What color is the large rectangle?,a large rectangle,pink | pink | pink,False,0.0,1.0,1.0,True,1,a large rectangle,a large rectangle,large rectangle,0.3237,0.3138,0.0,0.0,42.5,9.049,1,image+text
synth_no_pass2_00106,no_pass2,What color is the circle?,pink,pink | pink | pink,True,1.0,1.0,1.0,False,1,pink,pink,pink,0.273,0.2621,0.0,0.0,43.0,9.049,1,image+text
synth_no_pass2_00107,no_pass2,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3166,0.3065,0.0,0.0,43.0,9.049,1,image+text
synth_no_pass2_00108,no_pass2,Is the background color light or dark?,dark,light | light | light,False,0.0,1.0,1.0,True,1,dark,dark,dark,0.2215,0.2121,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00109,no_pass2,What color is the large rectangle?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.3143,0.3049,0.0,0.0,45.5,9.049,1,image+text
synth_no_pass2_00110,no_pass2,Is there a red shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2677,0.2579,0.0,0.0,46.5,9.049,1,image+text
synth_no_pass2_00111,no_pass2,What color is the large rectangle?,the large rectangle is purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,the large rectangle is purple,the large rectangle is purple,purple,0.3587,0.3488,0.0,0.0,46.5,9.049,1,image+text
synth_no_pass2_00112,no_pass2,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,1.0,1.0,False,1,dark background,dark background,dark,0.265,0.2558,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00113,no_pass2,What is the dominant color in this image?,a blue background,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,a blue background,a blue background,blue,0.3123,0.303,0.0,0.0,45.0,9.049,1,image+text
synth_no_pass2_00114,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2808,0.2709,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00115,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2655,0.2561,0.0,0.0,41.0,9.049,1,image+text
synth_no_pass2_00116,no_pass2,Is there a green shape in this image?,yes,no | no | no,False,0.0,1.0,1.0,True,1,yes,yes,yes,0.2663,0.2568,0.0,0.0,42.0,9.049,1,image+text
synth_no_pass2_00117,no_pass2,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2668,0.2572,0.0,0.0,42.0,9.049,1,image+text
synth_no_pass2_00118,no_pass2,What color is the circle?,red,maroon | dark red | red,True,0.6667,1.0,1.0,False,1,red,red,red,0.3129,0.3034,0.0,0.0,45.0,9.049,1,image+text
synth_no_pass2_00119,no_pass2,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.3307,0.321,0.0,0.0,44.5,9.049,1,image+text
synth_no_pass2_00120,no_pass2,What is the dominant color in this image?,the dominant color in this image is blue,teal | teal | cyan | blue-green,False,0.0,1.0,1.0,True,1,the dominant color in this image is blue,the dominant color in this image is blue,blue,0.5254,0.5151,0.0,0.0,36.0,9.049,1,image+text
synth_no_pass2_00121,no_pass2,What is the dominant color in this image?,the dominant color in this image,orange | orange | orange,False,0.0,1.0,1.0,True,1,the dominant color in this image,the dominant color in this image,dominant color in this image,0.4144,0.4042,0.0,0.0,38.0,9.049,1,image+text
synth_no_pass2_00122,no_pass2,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.2661,0.2563,0.0,0.0,41.5,9.049,1,image+text
synth_no_pass2_00123,no_pass2,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2647,0.2554,0.0,0.0,43.5,9.049,1,image+text
synth_no_pass2_00124,no_pass2,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.3124,0.3028,0.0,0.0,45.0,9.049,1,image+text
synth_no_pass2_00125,no_pass2,Is there a purple shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.2664,0.2569,0.0,0.0,46.0,9.049,1,image+text
synth_no_pass2_00126,no_pass2,What is the dominant color in this image?,the dominant color in this image is blue,teal | teal | cyan | blue-green,False,0.0,1.0,1.0,True,1,the dominant color in this image is blue,the dominant color in this image is blue,blue,0.4931,0.4835,0.0,0.0,44.0,9.049,1,image+text
synth_no_pass2_00127,no_pass2,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.2649,0.2552,0.0,0.0,44.5,9.049,1,image+text
