sample_id,condition,question,answer,ground_truth,is_correct,vqa_accuracy_score,confidence,consistency,hallucination_flag,selected_pass,pass1_answer,pass2_answer,pass3_answer,latency_total_s,latency_pass1_s,latency_pass2_s,latency_pass3_s,gpu_util_avg_pct,peak_gpu_mem_gb,num_model_calls,modality
synth_self_consistency_00021,self_consistency,What is the dominant color in this image?,purple irroration - color of the rainbow,purple | purple | purple,True,1.0,0.6667,0.6667,False,1,purple irroration - color of the rainbow,a purple background with a white border,a purple-blue color scheme,1.6774,0.6877,0.0,0.0,40.0,9.049,3,image+text
synth_self_consistency_00022,self_consistency,Is the circle on the left or right side?,is the circle on the left or right side,right | right | right,False,0.0,0.3333,0.3333,False,1,is the circle on the left or right side,yes,"i'm a circle in the middle of the triangle, i'm on the right side",1.872,0.6182,0.0,0.0,35.5,9.049,3,image+text
synth_self_consistency_00023,self_consistency,Is there a red shape in this image?,no,no | no | no,True,1.0,0.6667,0.6667,False,1,no,no,a red square is in the middle of the image,0.927,0.1614,0.0,0.0,37.5,9.049,3,image+text
synth_self_consistency_00024,self_consistency,What color is the small circle?,the small circle is green,olive | olive | green,True,0.3333,0.6667,0.6667,False,1,a black circle,the small circle is green,it is green,0.8843,0.2926,0.0,0.0,40.5,9.049,3,image+text
synth_self_consistency_00025,self_consistency,What is the dominant color in this image?,the dominant color in this image is orange,orange | orange | orange,True,1.0,1.0,1.0,False,1,the dominant color in this image is orange,orange is the dominant color in this image,orange,1.0897,0.4647,0.0,0.0,38.0,9.049,3,image+text
synth_self_consistency_00026,self_consistency,Is the background color light or dark?,dark background,dark | dark | dark,True,1.0,0.6667,0.6667,False,1,dark background,dark background,black background,0.617,0.2023,0.0,0.0,47.0,9.049,3,image+text
synth_self_consistency_00027,self_consistency,What is the dominant color in this image?,The dominant color in this image is blue,teal | teal | cyan | blue-green,False,0.0,0.6667,0.6667,True,1,The dominant color in this image is blue,the dominant color in this image is blue,a dominant color in the image,1.365,0.4694,0.0,0.0,42.5,9.049,3,image+text
synth_self_consistency_00028,self_consistency,What color is the large rectangle?,a white rectangle,white | white | white,True,1.0,0.6667,0.6667,False,1,a large square,a white rectangle,white,0.7708,0.2926,0.0,0.0,42.0,9.049,3,image+text
synth_self_consistency_00029,self_consistency,What color is the large rectangle?,a large rectangle,green | green | green,False,0.0,0.3333,0.3333,False,1,a large rectangle,the large rectangle is green,"a square shape, blue color",1.0604,0.2937,0.0,0.0,44.5,9.049,3,image+text
synth_self_consistency_00030,self_consistency,What color is the background?,white,cream | white | beige,True,0.3333,0.6667,0.6667,False,1,white,a neutral brownish color,white,0.7039,0.1635,0.0,0.0,37.0,9.049,3,image+text
synth_self_consistency_00031,self_consistency,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4819,0.16,0.0,0.0,47.0,9.049,3,image+text
synth_self_consistency_00032,self_consistency,Is there a purple shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4862,0.1588,0.0,0.0,50.0,9.049,3,image+text
synth_self_consistency_00033,self_consistency,What color is the background?,a white background,cream | white | beige,True,0.3333,0.3333,0.3333,False,1,a white background,cream bb,beige,0.7938,0.2927,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00034,self_consistency,What color is the circle?,it is pink,pink | pink | pink,True,1.0,1.0,1.0,False,1,it is pink,pink,pink,0.5772,0.2515,0.0,0.0,41.5,9.049,3,image+text
synth_self_consistency_00035,self_consistency,What is the dominant color in this image?,navy blue,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,navy blue,blue,navy blue,0.5727,0.2046,0.0,0.0,47.5,9.049,3,image+text
synth_self_consistency_00036,self_consistency,Is there a green shape in this image?,no,no | no | no,True,1.0,0.6667,0.6667,False,1,no,no,yes,0.4834,0.1605,0.0,0.0,48.5,9.049,3,image+text
synth_self_consistency_00037,self_consistency,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4811,0.1592,0.0,0.0,48.5,9.049,3,image+text
synth_self_consistency_00038,self_consistency,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.491,0.1634,0.0,0.0,50.0,9.049,3,image+text
synth_self_consistency_00039,self_consistency,Is there a red shape in this image?,no,no | no | no,True,1.0,0.6667,0.6667,False,1,no,no,yes,0.4877,0.1618,0.0,0.0,47.5,9.049,3,image+text
synth_self_consistency_00040,self_consistency,What is the dominant color in this image?,orange is the dominant color in this image,orange | orange | orange,True,1.0,0.6667,0.6667,False,1,orange is the dominant color in this image,the dominant color in this image is orange,it is the dominant color in this image,1.4122,0.4687,0.0,0.0,42.5,9.049,3,image+text
synth_self_consistency_00041,self_consistency,What is the dominant color in this image?,yellow is the dominant color,yellow | yellow | yellow,True,1.0,0.6667,0.6667,False,1,yellow is the dominant color,a yellow background with black and white words on it,a yellowish color,1.2771,0.3378,0.0,0.0,41.5,9.049,3,image+text
synth_self_consistency_00042,self_consistency,What is the dominant color in this image?,white is the dominant color,olive | olive | green | dark green,False,0.0,0.6667,0.6667,True,1,white is the dominant color,a color with a blue background,a white splatter is a large white streak in the middle of a black image,1.8313,0.3368,0.0,0.0,45.0,9.049,3,image+text
synth_self_consistency_00043,self_consistency,What is the dominant color in this image?,the apx saturating color of the image,purple | purple | purple,False,0.0,0.3333,0.3333,False,1,the apx saturating color of the image,the dominant color is blue,a purple color,1.3195,0.6797,0.0,0.0,37.0,9.049,3,image+text
synth_self_consistency_00044,self_consistency,What color is the circle in this image?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,yellow,yellow,0.4943,0.1634,0.0,0.0,44.0,9.049,3,image+text
synth_self_consistency_00045,self_consistency,Is the circle on the left or right side?,yes,left | left | left,False,0.0,0.3333,0.3333,False,1,yes,a blue circle,no,0.6293,0.1644,0.0,0.0,47.5,9.049,3,image+text
synth_self_consistency_00046,self_consistency,What color is the background?,navy blue,navy | dark blue | blue,True,0.6667,1.0,1.0,False,1,navy blue,navy blue,navy blue,0.6228,0.2077,0.0,0.0,46.0,9.049,3,image+text
synth_self_consistency_00047,self_consistency,What color is the large rectangle?,red is the color of the large rectangle,red | red | red,True,1.0,1.0,1.0,False,1,red is the color of the large rectangle,a red square,the color red is a color of a large rectangle,1.4268,0.4685,0.0,0.0,41.5,9.049,3,image+text
synth_self_consistency_00048,self_consistency,What color is the circle?,blue,cyan | cyan | teal | teal,False,0.0,0.6667,0.6667,True,1,blue,green,blue,0.51,0.186,0.0,0.0,39.0,9.049,3,image+text
synth_self_consistency_00049,self_consistency,What is the dominant color in this image?,a green background,green | green | green,True,1.0,1.0,1.0,False,1,a green background,a saturated green background,a dominant color in this image is green,1.2776,0.2915,0.0,0.0,46.5,9.049,3,image+text
synth_self_consistency_00050,self_consistency,Is the background color light or dark?,light,light | light | light,True,1.0,0.6667,0.6667,False,1,light,light,dark,0.4992,0.1629,0.0,0.0,41.5,9.049,3,image+text
synth_self_consistency_00051,self_consistency,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4957,0.1661,0.0,0.0,46.5,9.049,3,image+text
synth_self_consistency_00052,self_consistency,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,0.6667,0.6667,True,1,dark blue,dark,a dark blue background,0.7126,0.2071,0.0,0.0,49.0,9.049,3,image+text
synth_self_consistency_00053,self_consistency,What color is the circle?,the color is a light green,cyan | cyan | teal | teal,False,0.0,0.6667,0.6667,True,1,the color is a light green,the ring,a green circle,0.9803,0.43,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00054,self_consistency,Is the background color light or dark?,dark,dark | dark | dark,True,1.0,0.6667,0.6667,False,1,dark grey,dark,dark,0.5301,0.2052,0.0,0.0,43.5,9.049,3,image+text
synth_self_consistency_00055,self_consistency,Is the circle on the left or right side?,a blue circle on the left side,right | right | right,False,0.0,0.3333,0.3333,False,1,a blue circle on the left side,a circle is on the right side,if the circle is on the left side,1.4574,0.482,0.0,0.0,44.0,9.049,3,image+text
synth_self_consistency_00056,self_consistency,What color is the large rectangle?,sahara green,olive | olive | dark yellow,False,0.0,1.0,1.0,True,1,sahara green,green,olive green,0.7079,0.3384,0.0,0.0,40.5,9.049,3,image+text
synth_self_consistency_00057,self_consistency,What is the dominant color in this image?,yellow is the dominant color,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow is the dominant color,a yellow background with black letters,a yellow background with black text,1.1826,0.3351,0.0,0.0,47.0,9.049,3,image+text
synth_self_consistency_00058,self_consistency,What color is the background?,white,white | white | white,True,1.0,0.6667,0.6667,False,1,the color of the background,white,white background,0.7054,0.3338,0.0,0.0,46.5,9.049,3,image+text
synth_self_consistency_00059,self_consistency,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.488,0.1616,0.0,0.0,46.5,9.049,3,image+text
synth_self_consistency_00060,self_consistency,Is the background color light or dark?,dark or light,dark | dark | dark,True,1.0,0.6667,0.6667,False,1,dark or light,dark blue black grey,a dark background,0.8543,0.2494,0.0,0.0,47.5,9.049,3,image+text
synth_self_consistency_00061,self_consistency,Is there a purple shape in this image?,yes,no | no | no,False,0.0,0.6667,0.6667,True,1,no,yes,yes,0.4957,0.1619,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00062,self_consistency,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,the large rectangle is blue,blue,0.6772,0.1616,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00063,self_consistency,What color is the large rectangle?,a white rectangle,white | white | white,True,1.0,0.6667,0.6667,False,1,a white rectangle,he is white,a large rectangle,0.8982,0.2966,0.0,0.0,46.0,9.049,3,image+text
synth_self_consistency_00064,self_consistency,What color is the large rectangle?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,the large rectangle is blue,the blue square is the color of the large rectangle,1.077,0.1625,0.0,0.0,42.5,9.049,3,image+text
synth_self_consistency_00065,self_consistency,What color is the small circle?,the small circle is green,lime | lime | yellow-green,False,0.0,0.6667,0.6667,True,1,the small circle is green,green,the small circle,0.7548,0.339,0.0,0.0,41.5,9.049,3,image+text
synth_self_consistency_00066,self_consistency,What color is the large rectangle?,green color,green | green | green,True,1.0,0.6667,0.6667,False,1,The color of the square.,green color,the color of the large rectangle is green,1.0723,0.3803,0.0,0.0,47.0,9.049,3,image+text
synth_self_consistency_00067,self_consistency,What color is the background?,white,cream | white | beige,True,0.3333,0.6667,0.6667,False,1,white,white,a light cream background,0.6682,0.1648,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00068,self_consistency,What is the dominant color in this image?,i love the green and black background,green | green | green,True,1.0,0.3333,0.3333,False,1,i love the green and black background,color palettes,a lone white background,1.1713,0.4925,0.0,0.0,41.5,9.049,3,image+text
synth_self_consistency_00069,self_consistency,What color is the large rectangle?,green color,green | green | green,True,1.0,1.0,1.0,False,1,green color,a large rectangle with a light green background,the large rectangle is green,1.1069,0.2053,0.0,0.0,41.0,9.049,3,image+text
synth_self_consistency_00070,self_consistency,Is the background color light or dark?,light,light | light | light,True,1.0,1.0,1.0,False,1,light,light or dark,a light background,0.7077,0.163,0.0,0.0,41.5,9.049,3,image+text
synth_self_consistency_00071,self_consistency,What color is the background?,gray,gray | gray | grey,True,0.6667,0.6667,0.6667,False,1,white,gray,gray background,0.5335,0.1622,0.0,0.0,45.0,9.049,3,image+text
synth_self_consistency_00072,self_consistency,Is the circle on the left or right side?,a circle on the left side,right | right | right,False,0.0,0.6667,0.6667,True,1,a circle on the left side,no,the left side,0.8364,0.4242,0.0,0.0,42.0,9.049,3,image+text
synth_self_consistency_00073,self_consistency,What is the dominant color in this image?,purple,purple | purple | purple,True,1.0,0.6667,0.6667,False,1,blue,purple,purple,0.4868,0.1619,0.0,0.0,46.0,9.049,3,image+text
synth_self_consistency_00074,self_consistency,What color is the large rectangle?,The color is orange,orange | orange | orange,True,1.0,0.6667,0.6667,False,1,The color is orange,the big rectangle,the large rectangle is orange,0.9083,0.3127,0.0,0.0,46.5,9.049,3,image+text
synth_self_consistency_00075,self_consistency,What color is the large rectangle?,a yellow square with a white background,yellow | yellow | yellow,True,1.0,0.6667,0.6667,False,1,the color of the background,a yellow square with a white background,the large rectangle is yellow,1.1804,0.3385,0.0,0.0,39.5,9.049,3,image+text
synth_self_consistency_00076,self_consistency,What is the dominant color in this image?,the dominant color in this image is green,green | green | green,True,1.0,1.0,1.0,False,1,the dominant color in this image is green,The dominant color in this image is green,a dominant color is green,1.3518,0.4838,0.0,0.0,40.5,9.049,3,image+text
synth_self_consistency_00077,self_consistency,Is there a blue shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4786,0.1586,0.0,0.0,40.5,9.049,3,image+text
synth_self_consistency_00078,self_consistency,Is the circle on the left or right side?,is the circle on the left or right side,left | left | left,True,1.0,0.6667,0.6667,False,1,is the circle on the left or right side,ye,is the circle on the left or right side,1.2723,0.5104,0.0,0.0,44.0,9.049,3,image+text
synth_self_consistency_00079,self_consistency,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4853,0.1612,0.0,0.0,37.5,9.049,3,image+text
synth_self_consistency_00080,self_consistency,What is the dominant color in this image?,the dominant color in this image is blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,the dominant color in this image is blue,blue,blue is the dominant color in this image,1.129,0.4912,0.0,0.0,42.5,9.049,3,image+text
synth_self_consistency_00081,self_consistency,Is the background color light or dark?,a dark background,dark | dark | dark,True,1.0,0.6667,0.6667,False,1,a dark background,i have dark background,dark blue,0.8354,0.2884,0.0,0.0,40.0,9.049,3,image+text
synth_self_consistency_00082,self_consistency,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.489,0.1627,0.0,0.0,42.0,9.049,3,image+text
synth_self_consistency_00083,self_consistency,What is the dominant color in this image?,a yellow background,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,a yellow background,yellow,a dominant color in this image is yellow,0.9743,0.2939,0.0,0.0,49.5,9.049,3,image+text
synth_self_consistency_00084,self_consistency,What is the dominant color in this image?,purple is the dominant color in this image,purple | purple | purple,True,1.0,1.0,1.0,False,1,purple is the dominant color in this image,"a dark shade of purple, purple purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple, purple,",purple color is the most dominant color in the image,3.9307,0.466,0.0,0.0,38.0,9.049,3,image+text
synth_self_consistency_00085,self_consistency,What is the dominant color in this image?,the dominant color in this image is brown,brown | brown | brown,True,1.0,1.0,1.0,False,1,the dominant color in this image is brown,the dominant color in this image is brown,a dark brown color,1.2979,0.4832,0.0,0.0,36.0,9.049,3,image+text
synth_self_consistency_00086,self_consistency,Is the circle on the left or right side?,- a circle on the left or right side,left | left | left,True,1.0,0.6667,0.6667,False,1,,- a circle on the left or right side,a circle is on the left or right side,1.5472,0.3838,0.0,0.0,44.0,9.049,3,image+text
synth_self_consistency_00087,self_consistency,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4823,0.1603,0.0,0.0,44.0,9.049,3,image+text
synth_self_consistency_00088,self_consistency,Is the circle on the left or right side?,it's on the left side,left | left | left,True,1.0,0.6667,0.6667,False,1,it is on the right side,it's on the left side,a circle on the left side,1.227,0.3783,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00089,self_consistency,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.4869,0.1608,0.0,0.0,40.5,9.049,3,image+text
synth_self_consistency_00090,self_consistency,What color is the background?,white,white | white | white,True,1.0,1.0,1.0,False,1,white,white,white,0.4887,0.1626,0.0,0.0,51.0,9.049,3,image+text
synth_self_consistency_00091,self_consistency,What color is the circle in this image?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4892,0.161,0.0,0.0,48.0,9.049,3,image+text
synth_self_consistency_00092,self_consistency,What color is the large rectangle?,the square is red,red | red | red,True,1.0,1.0,1.0,False,1,the square is red,red,red,0.6178,0.2951,0.0,0.0,48.0,9.049,3,image+text
synth_self_consistency_00093,self_consistency,What color is the large rectangle?,i love the green color,green | green | green,True,1.0,0.6667,0.6667,False,1,a square with a large white rectangle in the middle,i love the green color,green,1.1803,0.6387,0.0,0.0,44.5,9.049,3,image+text
synth_self_consistency_00094,self_consistency,What color is the background?,a light grey,cream | white | beige,False,0.0,0.3333,0.3333,False,1,a light grey,a light blue background,white,0.8024,0.3003,0.0,0.0,43.5,9.049,3,image+text
synth_self_consistency_00095,self_consistency,Is the circle on the left or right side?,left or right side,left | left | left,True,1.0,0.3333,0.3333,False,1,left or right side,,yes,0.7627,0.2945,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00096,self_consistency,What is the dominant color in this image?,blue is the dominant color,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue is the dominant color,blue,the dominant color is blue,0.8517,0.3424,0.0,0.0,46.0,9.049,3,image+text
synth_self_consistency_00097,self_consistency,What color is the large rectangle?,yellow,yellow | yellow | yellow,True,1.0,1.0,1.0,False,1,yellow,the color is yellow,a yellow square,0.7518,0.1618,0.0,0.0,40.0,9.049,3,image+text
synth_self_consistency_00098,self_consistency,What color is the large rectangle?,green,lime | lime | green,True,0.3333,1.0,1.0,False,1,green,green,the big square is the color lime green,0.7954,0.1608,0.0,0.0,42.0,9.049,3,image+text
synth_self_consistency_00099,self_consistency,What color is the background?,grey,gray | gray | grey,True,0.3333,0.6667,0.6667,False,1,the background is gray,grey,the background is grey,0.7593,0.2996,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00100,self_consistency,What color is the large rectangle?,cyan,yellow | yellow | yellow,False,0.0,0.3333,0.3333,False,1,cyan,it is the color of the rainbow,yellow,0.7969,0.2063,0.0,0.0,43.5,9.049,3,image+text
synth_self_consistency_00101,self_consistency,What color is the large rectangle?,purple,purple | purple | purple,True,1.0,1.0,1.0,False,1,purple,the purple color of the sky,purple,0.7235,0.1608,0.0,0.0,42.5,9.049,3,image+text
synth_self_consistency_00102,self_consistency,What color is the large rectangle?,green,green | green | green,True,1.0,0.6667,0.6667,False,1,green,blue,the color is green,0.6134,0.1609,0.0,0.0,41.0,9.049,3,image+text
synth_self_consistency_00103,self_consistency,What color is the circle in this image?,red,red | red | red,True,1.0,1.0,1.0,False,1,red,red,red,0.4837,0.1595,0.0,0.0,47.0,9.049,3,image+text
synth_self_consistency_00104,self_consistency,What color is the background?,blue,blue | blue | blue,True,1.0,1.0,1.0,False,1,blue,blue,blue,0.4871,0.1619,0.0,0.0,48.5,9.049,3,image+text
synth_self_consistency_00105,self_consistency,What color is the large rectangle?,white,white | white | white,True,1.0,0.6667,0.6667,False,1,the color of the lg lg lg lg,white,white,1.1575,0.8348,0.0,0.0,43.0,9.049,3,image+text
synth_self_consistency_00106,self_consistency,Is there a red shape in this image?,yes,no | no | no,False,0.0,0.6667,0.6667,True,1,yes,yes,no,0.481,0.159,0.0,0.0,47.0,9.049,3,image+text
synth_self_consistency_00107,self_consistency,What is the dominant color in this image?,the blue color dominates the image,navy | navy | blue | dark blue,True,0.6667,1.0,1.0,False,1,the blue color dominates the image,blue is the dominant color,the color of the main object is blue,1.2126,0.417,0.0,0.0,45.5,9.049,3,image+text
synth_self_consistency_00108,self_consistency,Is the background color light or dark?,dark,light | light | light,False,0.0,0.3333,0.3333,False,1,dark,a light gray color,a light background,0.8047,0.1585,0.0,0.0,39.5,9.049,3,image+text
synth_self_consistency_00109,self_consistency,What color is the circle in this image?,blue,yellow | yellow | yellow,False,0.0,0.3333,0.3333,False,1,blue,orange,a yellow circle,0.6193,0.1616,0.0,0.0,41.5,9.049,3,image+text
synth_self_consistency_00110,self_consistency,What color is the small circle?,green,lime | lime | yellow-green,False,0.0,1.0,1.0,True,1,green,green,green,0.4911,0.1653,0.0,0.0,44.5,9.049,3,image+text
synth_self_consistency_00111,self_consistency,What is the dominant color in this image?,a black and white background with the words  orange,orange | orange | orange,False,0.0,0.3333,0.3333,False,1,a black and white background with the words  orange,a dominant color in this image,a shade of orange,1.4066,0.6429,0.0,0.0,43.5,9.049,3,image+text
synth_self_consistency_00112,self_consistency,What color is the large rectangle?,red,maroon | maroon | dark red,True,0.3333,1.0,1.0,False,1,red,red,a red rectangle,0.615,0.1607,0.0,0.0,44.5,9.049,3,image+text
synth_self_consistency_00113,self_consistency,Is the background color light or dark?,light,light | light | light,True,1.0,0.6667,0.6667,False,1,light,a light blue background,the background color is light or dark,0.9192,0.1597,0.0,0.0,47.5,9.049,3,image+text
synth_self_consistency_00114,self_consistency,What color is the circle?,green,olive | olive | brown,False,0.0,0.6667,0.6667,True,1,green,sand,the green circle,0.6656,0.162,0.0,0.0,41.0,9.049,3,image+text
synth_self_consistency_00115,self_consistency,Is the background color light or dark?,dark blue,dark | dark | dark,False,0.0,0.6667,0.6667,True,1,no,dark blue,dark blue,0.5675,0.1615,0.0,0.0,46.0,9.049,3,image+text
synth_self_consistency_00116,self_consistency,Is there a red shape in this image?,yes,yes | yes | yes,True,1.0,1.0,1.0,False,1,yes,yes,yes,0.4808,0.1589,0.0,0.0,47.5,9.049,3,image+text
synth_self_consistency_00117,self_consistency,What color is the large rectangle?,the color of the large rectangle is white,white | white | white,True,1.0,0.3333,0.3333,False,1,the color of the large rectangle is white,the large rectangle,i like this color,1.0626,0.4719,0.0,0.0,44.5,9.049,3,image+text
